event_id,japones,es_final,estado
35040380,ごくらくマート,Mercazuma,oficial
35040400,mr02i02_mn,mr02i02_mn,oficial
35040400,ペンギーゴ,Balón Bazar,oficial
35040420,mr02i03_mn,mr02i03_mn,oficial
35040420,薬局　商店街店,Farmacia,oficial
35040440,mr02i04_mn,mr02i04_mn,oficial
35040440,プラモ屋,Tienda de maquetas,oficial
35040460,mr02i05_mn,mr02i05_mn,oficial
35040460,雷雷軒,Restaurante Rai Rai,oficial
35040480,mr02i06_mn,mr02i06_mn,oficial
35040480,ゲームショップ,Videojuegos,oficial
35040500,mr02i07_mn,mr02i07_mn,oficial
35040500,ペンギーゴ,Balón Bazar,oficial
35040520,mr02i08_mn,mr02i08_mn,oficial
35040520,メイド喫茶,Cafetería,oficial
35040540,mr02i09_mn,mr02i09_mn,oficial
35040540,コンピュータールーム,Sala ordenadores,oficial
35040560,mr02i10_mn,mr02i10_mn,oficial
35040560,秘密の倉庫,Almacén secreto,oficial
35040580,mr02i11_mn,mr02i11_mn,oficial
35040580,鉄塔小屋,Caseta,oficial
35040600,mr02i12_mn,mr02i12_mn,oficial
35040600,円堂の家,Casa de Mark,oficial
35040620,mr02i13_mn,mr02i13_mn,oficial
35040620,ごくらくマート,Mercazuma,oficial
35040640,mr02i14_mn,mr02i14_mn,oficial
35040640,薬局　駅前店,Farmacia,oficial
35040660,mr03b01_mn,mr03b01_mn,oficial
35040660,帝国学園,Royal Academy,oficial
35040680,mr03i01_mn,mr03i01_mn,oficial
35040680,帝国学園　通路,Entrada R. Academy,oficial
35040740,mr07b03_mn,mr07b03_mn,oficial
35040740,雷門中　正門前,Entrada del Raimon,oficial
35040760,mr07b04_mn,mr07b04_mn,oficial
35040760,雷門中　正門前,Entrada del Raimon,oficial
35040780,mr07b05_mn,mr07b05_mn,oficial
35040780,雷門中　部室前,Área de la caseta,oficial
35040800,mr07i01_mn,mr07i01_mn,oficial
35040800,地下理事長室,Búnker presidente,oficial
35040820,mr07i02_mn,mr07i02_mn,oficial
35040820,円堂の部屋,Habitación Mark,oficial
35040840,mr07i03_mn,mr07i03_mn,oficial
35040840,稲妻総合病院　２Ｆ,Hospital P1,oficial
35040860,mr07i06_mn,mr07i06_mn,oficial
35040860,地下理事長室前廊下,Pasillo del búnker,oficial
35040880,mr08b01_mn,mr08b01_mn,oficial
35040880,傘美野中,Instituto Umbrella,oficial
35040940,mr09b01_mn,mr09b01_mn,oficial
35040940,シカ公園　市街地側,Parque Deerfield,oficial
35040960,mr09b02_mn,mr09b02_mn,oficial
35040960,シカ公園　巨シカ像側,Estatua p. Deerfield,oficial
35040980,mr09b03_mn,mr09b03_mn,oficial
35040980,奈良市街地　東側,Nara - Este,oficial
35041000,mr09b04_mn,mr09b04_mn,oficial
35041000,奈良市街地　西側,Nara - Oeste,oficial
35041020,mr09i01_mn,mr09i01_mn,oficial
35041020,秘宝堂,Todotécnicas,oficial
35041040,mr09i02_mn,mr09i02_mn,oficial
35041040,ごくらくマート,Mercazuma,oficial
35041060,mr09i03_mn,mr09i03_mn,oficial
35041060,ペンギーゴ,Balón Bazar,oficial
35041080,mr10b01_mn,mr10b01_mn,oficial
35041080,白恋中　校舎側,Instituto Alpino,oficial
35041100,mr10b02_mn,mr10b02_mn,oficial
35041100,白恋中　グラウンド側,Campo Alpino,oficial
35041120,mr10b03_mn,mr10b03_mn,oficial
35041120,北海道街中,Hokkaido,oficial
35041140,mr10b05_mn,mr10b05_mn,oficial
35041140,北ヶ峰,Pico del Norte,oficial
35041160,mr10i01_mn,mr10i01_mn,oficial
35041160,秘宝堂,Todotécnicas,oficial
35041180,mr10i02_mn,mr10i02_mn,oficial
35041180,ごくらくマート,Mercazuma,oficial
35041200,mr10i03_mn,mr10i03_mn,oficial
35041200,ペンギーゴ,Balón Bazar,oficial
35041220,mr11b02_mn,mr11b02_mn,oficial
35041220,漫遊寺中,Claustro Sagrado,oficial
35041240,mr11b03_mn,mr11b03_mn,oficial
35041240,京都市街地,Kioto,oficial
35041260,mr11i02_mn,mr11i02_mn,oficial
35041260,ごくらくマート,Mercazuma,oficial
35041280,mr11i03_mn,mr11i03_mn,oficial
35041280,ペンギーゴ,Balón Bazar,oficial
35041300,mr12b03_mn,mr12b03_mn,oficial
35041300,愛媛市街地,Ehime,oficial
35041320,mr12b06_mn,mr12b06_mn,oficial
35041320,埠頭,Puerto,oficial
35041340,mr12i01_mn,mr12i01_mn,oficial
35041340,秘宝堂,Todotécnicas,oficial
35041360,mr12i02_mn,mr12i02_mn,oficial
35041360,ごくらくマート,Mercazuma,oficial
35041380,mr13b01_mn,mr13b01_mn,oficial
35041380,ナニワランド　入り口,Ciudad,oficial
35041400,mr13b02_mn,mr13b02_mn,oficial
35041400,ナニワランド　広場,Plaza Osakaland,oficial
35041410,mr13b04_mn,mr13b04_mn,oficial
35041410,大阪市街地　,Osaka,oficial
35041420,mr13b05_mn,mr13b05_mn,oficial
35041420,大阪市街地　商店街側,Barrio de tiendas,oficial
35041440,mr13i01_mn,mr13i01_mn,oficial
35041440,秘宝堂,Todotécnicas,oficial
35041460,mr13i02_mn,mr13i02_mn,oficial
35041460,ごくらくマート,Mercazuma,oficial
35041480,mr13i03_mn,mr13i03_mn,oficial
35041480,ペンギーゴ,Balón Bazar,oficial
35041500,mr13i04_mn,mr13i04_mn,oficial
35041500,お好み焼き屋,Crepería,oficial
35041520,mr14b01_mn,mr14b01_mn,oficial
35041520,陽花戸中,Fauxshore,oficial
35041540,mr14b02_mn,mr14b02_mn,oficial
35041540,福岡市街地,Fukuoka,oficial
35041560,mr14i01_mn,mr14i01_mn,oficial
35041560,秘宝堂,Todotécnicas,oficial
35041580,mr14i03_mn,mr14i03_mn,oficial
35041580,ペンギーゴ,Balón Bazar,oficial
35041600,mr15b01_mn,mr15b01_mn,oficial
35041600,大海原中,Mary Times,oficial
35041620,mr15b03_mn,mr15b03_mn,oficial
35041620,沖縄市街地,Okinawa,oficial
35041630,mr15b04_mn,mr15b04_mn,oficial
35041630,灯台屋上,Parte superior faro,oficial
35041640,mr15i01_mn,mr15i01_mn,oficial
35041640,秘宝堂,Todotécnicas,oficial
35041660,mr15i02_mn,mr15i02_mn,oficial
35041660,ごくらくマート,Mercazuma,oficial
35041680,mr15i03_mn,mr15i03_mn,oficial
35041680,ペンギーゴ,Balón Bazar,oficial
35041683,mr15i05_mn,mr15i05_mn,oficial
35041683,灯台　１Ｆ,Faro PB,oficial
35041687,mr15i06_mn,mr15i06_mn,oficial
35041687,灯台　小部屋,Casa del faro,oficial
35041690,mr99i03_mn,mr99i03_mn,oficial
35041690,イナズマキャラバン,Caravana Inazuma,oficial
35041700,mr19b01_mn,mr19b01_mn,oficial
35041700,雷門中　部室前,Área de la caseta,oficial
35041720,mr19b02_mn,mr19b02_mn,oficial
35041720,雷門中　体育館前,Gimnasio Raimon,oficial
35041730,mr19b03_mn,mr19b03_mn,oficial
35041730,駄菓子屋前,Zona tienda chuches,oficial
35041740,mr19i01_mn,mr19i01_mn,oficial
35041740,正面校舎　１Ｆ,Edificio principal PB,oficial
35041760,mr19i02_mn,mr19i02_mn,oficial
35041760,正面校舎　２Ｆ,Edificio principal P1,oficial
35041780,mr19i03_mn,mr19i03_mn,oficial
35041780,合宿所　１Ｆ,Residencia PB,oficial
35041800,mr19i04_mn,mr19i04_mn,oficial
35041800,正面校舎　３Ｆ,Edificio principal P2,oficial
35041820,mr19i05_mn,mr19i05_mn,oficial
35041820,合宿所　２Ｆ,Residencia P1,oficial
35041830,mr19i06_mn,mr19i06_mn,oficial
35041830,駄菓子屋,Tienda de chuches,oficial
35041835,mr19i07_mn,mr19i07_mn,oficial
35041835,サッカー部室　小部屋,Trastero,oficial
35041840,mr19i08_mn,mr19i08_mn,oficial
35041840,サッカー部室,Club,oficial
35041860,mr01i19_mn,mr01i19_mn,oficial
35041860,体育館,Gimnasio,oficial
35041880,mr20b01_mn,mr20b01_mn,oficial
35041880,東京大江戸国際空港,Aeropuerto de Tokio,oficial
35041900,mr20b02_mn,mr20b02_mn,oficial
35041900,虎ノ屋前,Casa Hobbes,oficial
35041920,mr20b03_mn,mr20b03_mn,oficial
35041920,虎ノ屋前,Casa Hobbes,oficial
35041940,mr20b04_mn,mr20b04_mn,oficial
35041940,Ｆスタジアム前,Estadio FF - Entrada,oficial
35041950,mr20b05_mn,mr20b05_mn,oficial
35041950,サッカー協会前,Asociación de Fútbol,oficial
35041960,mr20i01_mn,mr20i01_mn,oficial
35041960,東京大江戸国際空港,Aeropuerto de Tokio,oficial
35041980,mr20i02_mn,mr20i02_mn,oficial
35041980,虎ノ屋,Casa Hobbes - Interior,oficial
35042000,mr20i03_mn,mr20i03_mn,oficial
35042000,Ｆスタジアム　廊下,Estadio FF - Vestíbulo,oficial
35042020,mr20i04_mn,mr20i04_mn,oficial
35042020,Ｆスタジアム,Estadio FF,oficial
35042040,mr20i05_mn,mr20i05_mn,oficial
35042040,サッカー協会　ロビー,Asoc. Fútbol - Recepción,oficial
35042050,mr20i06_mn,mr20i06_mn,oficial
35042050,サッカー協会　資料室,Asoc. Fútbol - Archivo,oficial
35042060,mr21b01_mn,mr21b01_mn,oficial
35042060,ライオコット空港,Aeropuerto de Liocott,oficial
35042080,mr21b02_mn,mr21b02_mn,oficial
35042080,Ｔスタジアム前,Estadio Monumental,oficial
35042100,mr21b03_mn,mr21b03_mn,oficial
35042100,ライオコット港,Puerto de Liocott,oficial
35042120,mr21b04_mn,mr21b04_mn,oficial
35042120,セントラルパーク,Parque central,oficial
35042140,mr21b05_mn,mr21b05_mn,oficial
35042140,ライオコット病院,Hospital de Liocott,oficial
35042160,mr21i01_mn,mr21i01_mn,oficial
35042160,Ｔスタジアム　廊下,E. Monumental - Vestíbulo,oficial
35042180,mr21i02_mn,mr21i02_mn,oficial
35042180,Ｔスタジアム　控え室,E. Monumental - Vestuario,oficial
35042190,mr21i03_mn,mr21i03_mn,oficial
35042190,Ｔスタジアム,Estadio Monumental,oficial
35042200,mr21i04_mn,mr21i04_mn,oficial
35042200,ライオコット病院,Hospital de Liocott,oficial
35042210,mr21i05_mn,mr21i05_mn,oficial
35042210,ライオコット病院,Hospital de Liocott,oficial
35042220,mr21i06_mn,mr21i06_mn,oficial
35042220,ライオコット空港,Aeropuerto de Liocott,oficial
35042230,mr22b01_mn,mr22b01_mn,oficial
35042230,店舗通り,Zona de tiendas,oficial
35042240,mr22b02_mn,mr22b02_mn,oficial
35042240,宿舎前,Albergue,oficial
35042260,mr22i01_mn,mr22i01_mn,oficial
35042260,秘宝堂＆ペンギーゴ,Todotécnicas y B. Bazar,oficial
35042280,mr22i02_mn,mr22i02_mn,oficial
35042280,ごくらくマート,Mercazuma,oficial
35042300,mr22i03_mn,mr22i03_mn,oficial
35042300,宿舎　１Ｆ,Albergue PB,oficial
35042320,mr22i04_mn,mr22i04_mn,oficial
35042320,宿舎　２Ｆ,Albergue P1,oficial
35042330,mr22i05_mn,mr22i05_mn,oficial
35042330,修練場　受付,Recepción c. e.,oficial
35042340,mr23b01_mn,mr23b01_mn,oficial
35042340,噴水通り,Calle de la Fuente,oficial
35042360,mr23b02_mn,mr23b02_mn,oficial
35042360,空き地前,Solar vacío,oficial
35042380,mr23i01_mn,mr23i01_mn,oficial
35042380,秘宝堂＆ペンギーゴ,Todotécnicas y B. Bazar,oficial
35042400,mr23i02_mn,mr23i02_mn,oficial
35042400,ごくらくマート,Mercazuma,oficial
35042420,mr21i07_mn,mr21i07_mn,oficial
35042420,Ｔスタジアム　控え室,E. Monumental - Vestuario,oficial
35042440,mr24b01_mn,mr24b01_mn,oficial
35042440,メインストリート,Calle principal,oficial
35042440,mr24b01_mn,mr24b01_mn,oficial
35042440,？？？？,？？？？,oficial
35042460,mr24b02_mn,mr24b02_mn,oficial
35042460,公園前,Parque,oficial
35042480,mr24b04_mn,mr24b04_mn,oficial
35042480,グラウンド前,Campo de fútbol,oficial
35042500,mr24i01_mn,mr24i01_mn,oficial
35042500,秘宝堂,Todotécnicas,oficial
35042520,mr24i02_mn,mr24i02_mn,oficial
35042520,ペンギーゴ,Balón Bazar,oficial
35042540,mr24i03_mn,mr24i03_mn,oficial
35042540,ごくらくマート,Mercazuma,oficial
35042560,mr21i08_mn,mr21i08_mn,oficial
35042560,Ｔスタジアム　控え室,E. Monumental - Vestuario,oficial
35042580,mr25b01_mn,mr25b01_mn,oficial
35042580,メインストリート,Calle principal,oficial
35042600,mr25b02_mn,mr25b02_mn,oficial
35042600,銅像広場,Plaza de la Estatua,oficial
35042620,mr25b03_mn,mr25b03_mn,oficial
35042620,Ｙ字路前,Intersección en Y,oficial
35042640,mr25i01_mn,mr25i01_mn,oficial
35042640,秘宝堂,Todotécnicas,oficial
35042660,mr25i02_mn,mr25i02_mn,oficial
35042660,ペンギーゴ,Balón Bazar,oficial
35042680,mr25i03_mn,mr25i03_mn,oficial
35042680,ごくらくマート,Mercazuma,oficial
35042700,mr21i09_mn,mr21i09_mn,oficial
35042700,Ｔスタジアム,Estadio Monumental,oficial
35042720,mr26b01_mn,mr26b01_mn,oficial
35042720,入り口前,Ciudad,oficial
35042740,mr26b02_mn,mr26b02_mn,oficial
35042740,駅前広場,Estación,oficial
35042760,mr26b03_mn,mr26b03_mn,oficial
35042760,スクラップ広場,Desguace,oficial
35042780,mr26i01_mn,mr26i01_mn,oficial
35042780,秘宝堂,Todotécnicas,oficial
35042800,mr26i02_mn,mr26i02_mn,oficial
35042800,ペンギーゴ,Balón Bazar,oficial
35042820,mr26i03_mn,mr26i03_mn,oficial
35042820,ごくらくマート,Mercazuma,oficial
35042840,mr33b20_mn,mr33b20_mn,oficial
35042840,スタジアムへの道,Camino del estadio,oficial
35042860,mr27b01_mn,mr27b01_mn,oficial
35042860,メインストリート,Calle principal,oficial
35042880,mr27b02_mn,mr27b02_mn,oficial
35042880,路地裏,Callejón,oficial
35042900,mr27b03_mn,mr27b03_mn,oficial
35042900,下道,Calle lateral,oficial
35042920,mr27i01_mn,mr27i01_mn,oficial
35042920,秘宝堂,Todotécnicas,oficial
35042940,mr27i02_mn,mr27i02_mn,oficial
35042940,ペンギーゴ,Balón Bazar,oficial
35042960,mr27i03_mn,mr27i03_mn,oficial
35042960,ごくらくマート,Mercazuma,oficial
35042980,mr88i10_mn,mr88i10_mn,oficial
35042980,ヘブンズガーデン,Jardín Celestial,oficial
35043000,mr28b01_mn,mr28b01_mn,oficial
35043000,入り口前,Ciudad,oficial
35043020,mr28b02_mn,mr28b02_mn,oficial
35043020,広場前,Lugar de reunión,oficial
35043040,mr28i01_mn,mr28i01_mn,oficial
35043040,ペンギーゴ,Balón Bazar,oficial
35043060,mr28i02_mn,mr28i02_mn,oficial
35043060,ごくらくマート,Mercazuma,oficial
35043080,mr88i11_mn,mr88i11_mn,oficial
35043080,デモンズゲート,Puerta Demoníaca,oficial
35043100,mr29b11_mn,mr29b11_mn,oficial
35043100,スタジアムへの道,Camino del estadio,oficial
35043120,mr29b12_mn,mr29b12_mn,oficial
35043120,スタジアムへの道,Camino del estadio,oficial
35043130,mr29b13_mn,mr29b13_mn,oficial
35043130,スタジアムへの道,Camino del estadio,oficial
35043140,mr29b14_mn,mr29b14_mn,oficial
35043140,スタジアムへの道,Camino del estadio,oficial
35043150,mr29b15_mn,mr29b15_mn,oficial
35043150,スタジアムへの道,Camino del estadio,oficial
35043160,mr29b04_mn,mr29b04_mn,oficial
35043160,ウミヘビスタジアム前,Estadio Hidra - Entrada,oficial
35043180,mr29b05_mn,mr29b05_mn,oficial
35043180,ウミヘビ港,Puerto Hidra,oficial
35043200,mr29i01_mn,mr29i01_mn,oficial
35043200,ウミヘビスタジアム,Estadio Hidra,oficial
35043220,mr30b11_mn,mr30b11_mn,oficial
35043220,スタジアムへの道,Camino del estadio,oficial
35043230,mr30b12_mn,mr30b12_mn,oficial
35043230,スタジアムへの道,Camino del estadio,oficial
35043240,mr30b13_mn,mr30b13_mn,oficial
35043240,スタジアムへの道,Camino del estadio,oficial
35043250,mr30b14_mn,mr30b14_mn,oficial
35043250,スタジアムへの道,Camino del estadio,oficial
35043260,mr30b15_mn,mr30b15_mn,oficial
